Page,Number,Name,MasjidID,Email,Phone,Address
18,25,BAITUL MUKHLIS,01.4.14.02.16.000019,-,-,"Cibangkong RT 05 RW 08 (Grumbul Karangkemiri) Pekuncen, Kab. Banyumas Jawa Tengah"
18,4,AL-ISLAM,01.4.14.02.16.000011,-,-,"Krajan RT 02 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
18,10,BAITUL LATIEF,01.4.14.02.18.000052,-,02817691947,"PESAYANGAN PASIR LOR RT. 02/01 Karang Lewas, Kab. Banyumas Jawa Tengah"
18,6,AL-AMIN,01.4.14.02.15.000051,-,-,"SAMUDRA RT 03/02 Gumelar, Kab. Banyumas Jawa Tengah"
18,5,AN-NUR,01.5.14.02.18.000050,-,02817980272,"PASIR LOR RT. 02/02 Karang Lewas, Kab. Banyumas Jawa Tengah"
18,18,AL-ITTIHAD,01.6.14.02.06.000058,-,082136290205,"SIRAU 003/002 Kemranjen, Kab. Banyumas Jawa Tengah"
18,26,JAMI AL-HUDA,01.4.14.02.15.000053,-,-,"GANCANG RT 02/01 Gumelar, Kab. Banyumas Jawa Tengah"
18,2,AL-MUTAQIN,01.4.14.02.15.000049,-,-,"SAMUDRA RT 05/06 Gumelar, Kab. Banyumas Jawa Tengah"
18,27,AL-IKHLAS,01.4.14.02.15.000054,-,-,"GANCANG RT 03/02 Gumelar, Kab. Banyumas Jawa Tengah"
18,17,NUR AL-HUDA II,01.4.14.02.16.000018,-,-,"Kranggan RT 04 RW 03 (Grumbul Dawuhan) Pekuncen, Kab. Banyumas Jawa Tengah"
18,7,BAETUROHIM,01.4.14.02.15.000052,-,-,"SAMUDRA RT 01/03 Gumelar, Kab. Banyumas Jawa Tengah"
18,3,AL-MANSHURIN,01.4.14.02.15.000050,-,-,"SAMUDRA RT 04/01 Gumelar, Kab. Banyumas Jawa Tengah"
18,28,BAITUL MUTAQIN,01.4.14.02.15.000055,-,-,"GANCANG RT 02/03 Gumelar, Kab. Banyumas Jawa Tengah"
18,20,BAITUN NI'MAH,01.4.14.02.06.000060,-,081 548 879 197,"SIRAU RT 04/08 Kemranjen, Kab. Banyumas Jawa Tengah"
18,8,BAITUL RAHMAN,01.6.14.02.18.000051,-,08156974603,"PERUM PASIR INDAH-PASIR LOR Karang Lewas, Kab. Banyumas Jawa Tengah"
18,30,AL-HIKMAH I,01.4.14.02.15.000057,-,-,"GANCANG Gumelar, Kab. Banyumas Jawa Tengah"
18,11,NURUL HUDA,01.4.14.02.16.000013,-,082326296959,"Krajan RT 02 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
18,29,AL-MUSTAGHFIRIN,01.4.14.02.15.000056,-,-,"GANCANG RT 08/03 Gumelar, Kab. Banyumas Jawa Tengah"
18,21,ATTAQWA,01.4.14.02.06.000061,-,085 711 280 899,"SIRAU RT 04/04 Kemranjen, Kab. Banyumas Jawa Tengah"
18,23,BAITURRAHMAN,01.4.14.02.06.000063,-,081327319327,"SIARU RT 01/07 Kemranjen, Kab. Banyumas Jawa Tengah"
18,14,NUR AL-HUDA I,01.4.14.02.16.000016,-,-,"Kranggan RT 01 RW 01 Pekuncen, Kab. Banyumas Jawa Tengah"
18,12,AT-TAQWA,01.4.14.02.16.000014,-,-,"Kranggan RT 05 RW 01 Pekuncen, Kab. Banyumas Jawa Tengah"
18,9,AL-MUSLIMUN I,01.6.14.02.16.000096,-,-,"Jln. Gununganyar Kadus I RT 02/01 Krajan Pekuncen, Kab. Banyumas Jawa Tengah"
18,13,AL-HUDA,01.4.14.02.16.000015,-,085642507923,"Kranggan RT 03 RW 03 (Grumbul Dawuhan) Pekuncen, Kab. Banyumas Jawa Tengah"
18,19,AT-TAQWA,01.4.14.02.06.000059,-,082138384598,"SIRAU RT01/08 Kemranjen, Kab. Banyumas Jawa Tengah"
18,15,NURUSSULTHON,01.4.14.02.16.000017,-,-,"Kranggan RT 03 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
18,16,AL-HUDA,01.6.14.02.06.000057,-,-,"SIRAU RT 002/002 Kemranjen, Kab. Banyumas Jawa Tengah"
18,22,BAITUL MUTTAQIN,01.4.14.02.06.000062,-,082 328 828 187,"SIRAU RT 02/04 Kemranjen, Kab. Banyumas Jawa Tengah"
18,24,AL-IJTIHAD,01.4.14.02.06.000064,-,085227675450,"SIRAU RT 02/07 Kemranjen, Kab. Banyumas Jawa Tengah"
19,6,MIFTAHUL JANNAH,01.4.14.02.16.000024,-,085227818595,"Karangkemiri RT 04 RW 05 Pekuncen, Kab. Banyumas Jawa Tengah"
19,8,NURUL IMAN,01.4.14.32.03.000004,-,085727964193,"Magersari RW VII Tegalrejo Argomulyo, Kota Salatiga Jawa Tengah"
19,9,KARTIQO,01.4.14.32.03.000005,-,-,"RT 03 RW I Karang Kepoh I, Tegal Rejo Argomulyo, Kota Salatiga Jawa Tengah"
19,15,CHOIRUL IBAD,01.4.14.32.03.000011,-,-,"Perumahan Sub. Inti RT 07 RW V Tegalrejo. Argomulyo, Kota Salatiga Jawa Tengah"
19,7,BAITUL MUSLIMIN,01.4.14.02.16.000025,-,-,"Karangkemiri RT 10 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
19,10,SHUUFI,01.4.14.32.03.000006,-,-,"Jl. Tegalrejo Raya Tegalrejo Argomulyo, Kota Salatiga Jawa Tengah"
19,5,AL-FATAH,01.4.14.02.16.000023,-,"085227537, 081327462835","Karangkemiri RT 07 RW 04 Pekuncen, Kab. Banyumas Jawa Tengah"
19,11,BAITUNNASYIR,01.4.14.32.03.000007,-,-,"Jl. Tegalrejo Raya, Tegalrejo Argomulyo, Kota Salatiga Jawa Tengah"
19,13,AL-MALAA,01.4.14.32.03.000009,-,-,"Tegalrejo Permai RT 05 RW IX Kel. Tegalrejo Argomulyo, Kota Salatiga Jawa Tengah"
19,20,AL-FADHILLAH,01.6.14.32.02.000005,-,-,"Klumpit RT 03 RW I Sidorejo Kidul Tingkir, Kota Salatiga Jawa Tengah"
19,21,BISMILLAH ABU BAKAR ASH SHIDDIQ,01.4.14.32.02.000006,-,-,"Jl. Tirto Rejo RT 02 RW V Gendongan Tingkir, Kota Salatiga Jawa Tengah"
19,12,AL-IKHSAN,01.6.14.32.03.000008,-,-,"Perumahan Tegalrejo Permai VII/110 RT 04 RW IX Kelurahan Tegalrejo Argomulyo, Kota Salatiga Jawa Tengah"
19,18,ANUGRAH,01.6.14.32.02.000003,-,-,"Perum Graha Asri Nanggulan RT 05 RW II, Dusun Macanan, Kelurahan Sidorejo Kidul Tingkir, Kota Salatiga Jawa Tengah"
19,24,BAITUROHMAN,01.4.14.02.11.000029,-,-,"BINANGUN RT 04/03 Banyumas, Kab. Banyumas Jawa Tengah"
19,17,HIDAYATUL ICHSAN,01.4.14.32.02.000002,-,-,"Dayaan RT 02 RW V Tingkir Tingkir, Kota Salatiga Jawa Tengah"
19,25,NURUL ISLAM,01.4.14.02.11.000030,-,-,"BINANGUN RT 03/04 Banyumas, Kab. Banyumas Jawa Tengah"
19,19,NURUL HIKMAH,01.4.14.32.02.000004,-,-,"Jl. Singoperkasa, Macanan RT 02 RW II Tingkir, Kota Salatiga Jawa Tengah"
19,2,AL-KHITTOH,01.4.14.02.16.000020,-,"085227987455, 087737045180","Krajan RT 03 RW 04 Pekuncen, Kab. Banyumas Jawa Tengah"
19,14,NURUL JAMAL,01.6.14.32.03.000010,-,085876271010,"Jl. Bulu Sari Dkh. Bulu Tegalrejo Argomulyo, Kota Salatiga Jawa Tengah"
19,30,AL-HIKMAH,01.4.14.02.11.000033,-,-,"PASINGGANGAN RT 03/01 Banyumas, Kab. Banyumas Jawa Tengah"
19,1,AL-IKHLAS I,01.4.14.02.15.000058,-,-,"GANCANG RT 03/05 Gumelar, Kab. Banyumas Jawa Tengah"
19,26,NURUL HIDAYAH,01.4.14.32.02.000009,-,085865754649,"Jl. Langenrejo No. 265 RT 05 RW II Kelurahan Gendongan Tingkir, Kota Salatiga Jawa Tengah"
19,29,MUJAHIDIN,01.4.14.32.02.000010,-,-,"Jl. Masjid RT 05 RW V Kel. Gendongan Tingkir, Kota Salatiga Jawa Tengah"
19,27,BAETUL MUTAQQIN,01.4.14.02.11.000031,-,-,"BIANGUN RT 02/06 Banyumas, Kab. Banyumas Jawa Tengah"
19,22,NURUSSALAM,01.4.14.32.02.000007,-,-,"Jl. Langenrejo RT 08 RW II Gendongan Tingkir, Kota Salatiga Jawa Tengah"
19,4,BAITUL ISTIQOMAH,01.4.14.02.16.000022,-,081542757046,"Krajan RT 02 RW 06 (Grumbul Karanganyar) Pekuncen, Kab. Banyumas Jawa Tengah"
19,28,QUBA,01.4.14.02.11.000032,-,-,"PAASINGGANGAN RT 02/01 Banyumas, Kab. Banyumas Jawa Tengah"
19,23,AL-FITROH,01.4.14.32.02.000008,-,085642019916,"Jl. Perengrejo No. 05 Tingkir, Kota Salatiga Jawa Tengah"
19,16,DARUSSALAM,01.6.14.32.02.000001,-,-,"Kalilondo RT 01 RW IV Kelurahan Sidorejo Kidul Tingkir, Kota Salatiga Jawa Tengah"
19,3,AL-ISLAH,01.4.14.02.16.000021,-,081327709880,"Krajan RT 02 RW 08 Pekuncen, Kab. Banyumas Jawa Tengah"
20,2,BAITUL ILMI,01.4.14.02.11.000035,-,-,"PASINGGANGAN RT 02/03 Banyumas, Kab. Banyumas Jawa Tengah"
20,4,BAITURRAHMAN,01.4.14.32.02.000011,-,-,"Des Ngepos RT 01 RW VIII Tingkir Tengah Tingkir, Kota Salatiga Jawa Tengah"
20,3,NUR HIDAYAH,01.4.14.02.11.000036,-,-,"PASINGGANGAN RT 06/03 Banyumas, Kab. Banyumas Jawa Tengah"
20,15,AL-GHOMIDI,01.4.14.02.11.000047,-,-,"KARANGRAU RT 3/1 Banyumas, Kab. Banyumas Jawa Tengah"
20,18,NURUL ISLAM,01.4.14.02.11.000051,-,-,"KEJAWAR RT 03/01 Banyumas, Kab. Banyumas Jawa Tengah"
20,24,RAUDLATUL JANNAH,01.4.14.02.11.000056,-,-,"KEJAWAR RT 2/5 Banyumas, Kab. Banyumas Jawa Tengah"
20,5,NURUL HUDA,01.4.14.02.11.000037,-,-,"PASINGGANGAN RT 03/04 Banyumas, Kab. Banyumas Jawa Tengah"
20,21,BAITURROZAQ,01.4.14.32.02.000013,-,-,"Perum Taman Mutiara Blok B 02 Tingkir Tengah Tingkir, Kota Salatiga Jawa Tengah"
20,14,MA'WAL WARITSIN,01.4.14.32.02.000012,-,-,"Wiroyudan RT 01 RW VI Tingkir Tengah Tingkir, Kota Salatiga Jawa Tengah"
20,25,TAQWIYAH,01.4.14.02.11.000057,-,-,"DANARAJA RT 3/1 Banyumas, Kab. Banyumas Jawa Tengah"
20,6,AL-HIDAYAH,01.4.14.02.11.000038,-,-,"PASINGGANGAN RT 01/06 Banyumas, Kab. Banyumas Jawa Tengah"
20,8,AL-MUJAHIDIN,01.4.14.02.11.000041,-,-,"PASINGGANGAN RT 06/08 Banyumas, Kab. Banyumas Jawa Tengah"
20,10,NURUL CHUSEN,01.4.14.02.11.000043,-,-,"KEDUNG GEDE RT 03/04 Banyumas, Kab. Banyumas Jawa Tengah"
20,22,AL-BAROKAH,01.4.14.02.11.000054,-,-,"KEJAWAR RT 03/03 Banyumas, Kab. Banyumas Jawa Tengah"
20,26,AL-MAUNAH,01.4.14.02.11.000058,-,-,"KEDUNGUTER RT 3/1 Banyumas, Kab. Banyumas Jawa Tengah"
20,29,AL-HIDAYAH,01.4.14.02.11.000059,-,085869714471,"KEDUNGUTER RT 2/2 Banyumas, Kab. Banyumas Jawa Tengah"
20,28,AL-HIDAYAH,01.4.14.32.02.000015,-,-,"Kalilondo RT 04 RW IV Kelurahan Sidorejo Kidul Tingkir, Kota Salatiga Jawa Tengah"
20,23,AL-FATAH,01.4.14.02.11.000055,-,-,"KIEJAWAR RT 2/4 Banyumas, Kab. Banyumas Jawa Tengah"
20,9,AL-AMIN,01.4.14.02.11.000042,-,-,"PASINGGANGAN RT 07/08 Banyumas, Kab. Banyumas Jawa Tengah"
20,30,AN-NUR,01.6.14.32.02.000016,-,-,"Gunung Sari RT 02 RW VI Tingkir, Kota Salatiga Jawa Tengah"
20,1,BAITURROHIM,01.4.14.02.11.000034,-,083146116792,"PASINGGANGAN RT 05/02 Banyumas Banyumas, Kab. Banyumas Jawa Tengah"
20,27,AN-NUR,01.4.14.32.02.000014,-,0298314022,"Pondok Telaga Mukti II Tingkir Tengah Tingkir, Kota Salatiga Jawa Tengah"
20,19,ABU BAKAR,01.4.14.02.11.000052,-,-,"KEJAWAR RT 04/01 Banyumas, Kab. Banyumas Jawa Tengah"
20,20,AR-ROHMAN,01.4.14.02.11.000053,-,-,"KEJAWAR RT 01/03 Banyumas, Kab. Banyumas Jawa Tengah"
20,11,AL-MUNAWAROH,01.4.14.02.11.000044,-,-,"KEDUNGGEDE RT 03/01 Banyumas, Kab. Banyumas Jawa Tengah"
20,13,AL-HIKMAH,01.4.14.02.11.000046,-,-,"KARANGRAU RT 02/01 Banyumas, Kab. Banyumas Jawa Tengah"
20,7,MIFTAHUL HUDA,01.4.14.02.11.000039,-,-,"PASINGGANGAN RT 02/06 Banyumas, Kab. Banyumas Jawa Tengah"
20,16,AT-TAQWA,01.4.14.02.11.000048,-,-,"KARANGRAU RT 1/3 Banyumas, Kab. Banyumas Jawa Tengah"
20,17,NUR SYIFA,01.4.14.02.11.000050,-,-,"KEJAWAR RT 03/01 Banyumas, Kab. Banyumas Jawa Tengah"
20,12,ALI BIN ABI THOLIB,01.4.14.02.11.000045,-,081228228829,"KARANGRAU RT 03/05 Banyumas, Kab. Banyumas Jawa Tengah"
21,3,AL-MUSTASHFA,01.4.14.32.02.000019,-,-,"Kalibening RT 02 RW I Tingkir, Kota Salatiga Jawa Tengah"
21,5,AL-HIKMAH,01.4.14.32.02.000021,-,-,"Jl. Cahyorejo No. 1 Mrican, Kelurahan Gendongan Tingkir, Kota Salatiga Jawa Tengah"
21,4,AL-MUTTAQIIN,01.3.14.32.02.000020,-,-,"Kalibening RT 01 RW 03 Kelurahan Kalibening Tingkir, Kota Salatiga Jawa Tengah"
21,2,AT-TAQWA,01.6.14.32.02.000053,-,-,"Tegal Sari RT 03 RW II Kelurahan Kalibening Tingkir, Kota Salatiga Jawa Tengah"
21,6,AN-NUR,01.6.14.32.02.000022,-,0298311253,"Cinderejo RT 02 RW VII Tingkir, Kota Salatiga Jawa Tengah"
21,7,DARUL AMANAH,01.4.14.32.02.000023,-,0298 325822,"Ds. Cinderejo RT 01 RW VII Kelurahan Tingkir Lor Tingkir, Kota Salatiga Jawa Tengah"
21,19,AR-ROHMAH,01.4.14.32.02.000031,-,08562725102,"Jl. Muwardi No. 63 Kelurahan Kutowinangun Tingkir, Kota Salatiga Jawa Tengah"
21,15,AT-TAUBAH,01.6.14.32.02.000027,-,-,"Jl. Siti Projo RT 06 RW IX Nanggulan Kel. Kutowinangun Tingkir, Kota Salatiga Jawa Tengah"
21,21,ISTIQOMAH,01.6.14.32.02.000033,-,085640779530,"Blondo Celong RT 04 RW X Keluarahan Kutowinangun Tingkir, Kota Salatiga Jawa Tengah"
21,13,MISYKATUL ATSAR,01.4.14.32.02.000025,-,-,"Kradenan RT 02 RW VI Tingkir, Kota Salatiga Jawa Tengah"
21,20,AL-MUKHLIS,01.4.14.32.02.000032,-,081390121328,"Jl. Kaliwungu RT 03 RW II Kalioso Kel. Kutowinangun. Tingkir, Kota Salatiga Jawa Tengah"
21,1,AT-TAQWA,01.4.14.32.02.000017,-,-,"Jl. Marditomo No. 48 Kel. Sidorejo Kidul Tingkir, Kota Salatiga Jawa Tengah"
21,18,AL-HUSNA,01.4.14.32.02.000030,-,0298 7181288,"Jl. Ngentaksari RT 15 RW V Tingkir, Kota Salatiga Jawa Tengah"
21,29,BAITUSSALAM,01.4.14.02.16.000028,-,-,"Jl. Raya Ajibarang-Tumiyang RT 02/01 Glempang Pekuncen, Kab. Banyumas Jawa Tengah"
21,24,ASH SHOHIH,01.4.14.32.03.000014,-,085865279500,"Nobotengah RT 01 RW VIII Kelurahan Noborejo Argomulyo, Kota Salatiga Jawa Tengah"
21,27,NURUL IMAN,01.6.14.02.16.000026,-,-,"Glempang RT 01 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
21,14,BAITUR ROCHIM,01.4.14.32.02.000026,-,082327058098,"Jl. Canden RT 04 RW VII Kel. Kutowinangun Tingkir, Kota Salatiga Jawa Tengah"
21,12,IRSYADUL MUTA'ABBIDIN,01.4.14.02.06.000068,-,-,"Kedungpring RT 05 RW 02 Kemranjen, Kab. Banyumas Jawa Tengah"
21,9,NURUL-JANNAH,01.6.14.02.06.000065,-,-,"Kedungpring RT 01 RW 04 Kemranjen, Kab. Banyumas Jawa Tengah"
21,28,AL-FALAH,01.6.14.02.16.000027,-,081391442660,"Glempang RT 04 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
21,22,AL-GHOZALI,01.4.14.32.03.000012,-,-,"Nobowetan RT 01 RW VI Kelurahan Noborejo Argomulyo, Kota Salatiga Jawa Tengah"
21,8,AL-HIDAYAH,01.4.14.32.02.000024,-,-,"Perumahan Tingkir Indah RT 012 RW VIII Kel. Tingkir Lor Tingkir, Kota Salatiga Jawa Tengah"
21,11,AL-IKHLASH,01.4.14.02.06.000067,-,-,"Kedungpring RT 02 RW 02 Kemranjen, Kab. Banyumas Jawa Tengah"
21,30,AL-HIKMAH,01.4.14.02.16.000029,-,085747382520,"Tumiyang RT 02 RW 07 Pekuncen, Kab. Banyumas Jawa Tengah"
21,10,BABUSSALAM,01.4.14.02.06.000066,-,-,"Kedungpring RT 06 RW 01 Kemranjen, Kab. Banyumas Jawa Tengah"
21,25,AL-IKHLAS,01.6.14.02.06.000069,-,085227775318,"Kecila RT 02 RW 07 Kemranjen, Kab. Banyumas Jawa Tengah"
21,17,AL-BAROQ,01.4.14.32.02.000029,-,-,"Jl. Manggar Sari RT 05 RW XI Karangduwet Kelurahan Kutowinangun Tingkir, Kota Salatiga Jawa Tengah"
21,23,NURUL YAQIN,01.4.14.32.03.000013,-,08156600775,"Nobokulon RT 03 RW X Kelurahan Noborejo Argomulyo, Kota Salatiga Jawa Tengah"
21,26,BAITURAHMAT,01.6.14.02.06.000070,-,-,"Kecila RT 02 RW 05 Kemranjen, Kab. Banyumas Jawa Tengah"
21,16,AL-HUDA,01.4.14.32.02.000028,-,081228703597,"Jl. Nanggulan No. 21 RT 05 RW VI Kelurahan Kutowinangun Kidul Tingkir, Kota Salatiga Jawa Tengah"
22,13,BAITUL MU'MININ,01.4.14.02.16.000036,-,085227616373,"Karangklesem RT 03 RW 07 (Kaliparuk) Pekuncen, Kab. Banyumas Jawa Tengah"
22,26,AL-FATTAH,01.4.14.32.03.000023,-,-,"Jl. Jendral Sudirman Ngaglik RT 02 RW XI Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,10,HUDATUSH SHOLIHIN,01.4.14.32.03.000019,-,085728481516,"Gandu RT 02 RW VIII Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,19,BAITURROHMAN,01.4.14.02.12.000056,-,-,"PEGALONGAN RT02/02 Patikraja, Kab. Banyumas Jawa Tengah"
22,2,AT-TAQWA,01.4.14.32.03.000015,-,0298311450,"Perum. Argamas Barat Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,21,MIFTAHUL 'ULUM,01.4.14.02.12.000058,-,-,"KEDUNGWULUH KIDUL Patikraja, Kab. Banyumas Jawa Tengah"
22,12,DARUSSALAM,01.4.14.02.16.000035,-,085293175446,"Pasiraman Kidul RT 04 RW 02 Pekuncen, Kab. Banyumas Jawa Tengah"
22,7,ISTIQOMAH,01.4.14.32.03.000016,-,-,"Jl Argobudoyo Rt 01 RW III Pendem Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,4,BAITURROHMAN,01.4.14.02.16.000032,-,081327492979,"Tumiyang RT 02 RW 03 Pekuncen, Kab. Banyumas Jawa Tengah"
22,23,BAITUR ROHIM,01.4.14.02.12.000060,-,085799230803,"KARANGENDEP RT06/03 Patikraja, Kab. Banyumas Jawa Tengah"
22,27,AL-HIDAYAH,01.4.14.32.03.000024,-,085740681155,"Jl. Argonirwono RT 01 RW V JURANG GUNTING LEDOK Argomulyo, Kota Salatiga Jawa Tengah"
22,15,BAITURROHMAN,01.4.14.02.16.000038,-,081225644764,"Karangklesem RT 02/08 Pekuncen, Kab. Banyumas Jawa Tengah"
22,6,NURUL IMAN,01.4.14.02.16.000034,-,085713545748,"Tumiyang RT 03/05 Pekuncen, Kab. Banyumas Jawa Tengah"
22,11,BILAL BIN RUBAH,01.4.14.32.03.000020,-,"0298 315281, 08156604471","Ringin Anom 03 Kelurahan Ledok. Argomulyo, Kota Salatiga Jawa Tengah"
22,24,NURIL ANWAR,01.4.14.32.03.000021,-,0857747983827,"Tetep Gambirsari RT 05 RW 04 Randuacir, Argomulyo Argomulyo, Kota Salatiga Jawa Tengah"
22,22,"AN, NUR SUJUD",01.4.14.02.12.000059,-,-,"KEDUNGWULUH KIDUL RT01/01 Patikraja, Kab. Banyumas Jawa Tengah"
22,3,AL-IKHLAS,01.4.14.02.16.000031,-,081327709880,"Tumiyang RT 02 RW 08 Pekuncen, Kab. Banyumas Jawa Tengah"
22,14,ROUDLOTUSSALAM,01.4.14.02.16.000037,-,081327163297,"Karangklesem RT 02/03 Pekuncen, Kab. Banyumas Jawa Tengah"
22,16,BAITUL IRSYAD,01.4.14.02.16.000039,-,085227449557,"Karangklesem RT 01/04 Pekuncen, Kab. Banyumas Jawa Tengah"
22,1,AL-IKHLAS,01.4.14.02.16.000030,-,-,"Tumiyang RT 03 RW 06 Pekuncen, Kab. Banyumas Jawa Tengah"
22,17,AL-ISTIQOMAH,01.4.14.02.16.000040,-,087837070818,"Karangklesem RT 03/02 Pekuncen, Kab. Banyumas Jawa Tengah"
22,18,"""AL HIDAYAH""",01.4.14.02.13.000001,-,-,"RT 03 RW 02 JL. MANGLI DESA KARANGTALUN LOR Purwojati, Kab. Banyumas Jawa Tengah"
22,20,"AL, IKHSAN",01.4.14.02.12.000057,-,-,"KEDUNGWULUH KIDUL RT07/03 Patikraja, Kab. Banyumas Jawa Tengah"
22,5,DARUNNAJAH,01.4.14.02.16.000033,-,085291890124,"Tumiyang RT 02/05 Pekuncen, Kab. Banyumas Jawa Tengah"
22,29,AN-NIDA,01.4.14.32.03.000026,-,-,"Jl. Jendral Sudirman No. 552 Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,8,AL-WAFA,01.4.14.32.03.000017,-,08156667652,"Pendem RT 05 RW III Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,28,AL-IKHLAS,01.4.14.32.03.000025,-,-,"PT Damatex Jl. Argobusono No 1 Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,9,AL-ISLAH,01.4.14.32.03.000018,-,0298 323109,"Ringinawe Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,30,AL-HUDA,01.4.14.32.03.000027,-,-,"Perumahan Argomulyo Kel. Ledok Argomulyo, Kota Salatiga Jawa Tengah"
22,25,AL-HUDA,01.4.14.32.03.000022,-,-,"Krajan RT 02 RW VII Kel. Ledok Argomulyo, Kota Salatiga Jawa Tengah"
23,14,AT-THORIK,01.4.14.02.19.000031,-,082138956933,"WIRADADI RT.04 RW.01 SOKARAJA BANYUMAS Sokaraja, Kab. Banyumas Jawa Tengah"
23,11,AL-FURQON,01.4.14.02.19.000026,-,0281 6844353,"SOKARAJA KULON RT 02 RW 11 Sokaraja, Kab. Banyumas Jawa Tengah"
23,2,AL-AMIN,01.4.14.32.03.000029,-,081325687403,"Perum Tegalrejo Permai RT 03 RW 09 Kec. Argomulyo Argomulyo, Kota Salatiga Jawa Tengah"
23,12,AL MUHAJIRIN,01.4.14.02.19.000027,-,-,"PERUM KALIKIDANG RT 5 RW 07 Sokaraja, Kab. Banyumas Jawa Tengah"
23,22,AS-SYATIBI,01.4.14.02.19.000040,-,-,"SOKARAJA TENGAH RT 02 RW 02 Sokaraja, Kab. Banyumas Jawa Tengah"
23,1,DARUN NAJA,01.4.14.32.03.000028,-,085741091113,"Krasak RT 01 RW VI Kelurahan Ledok Argomulyo, Kota Salatiga Jawa Tengah"
23,6,AL-MUHADITS,01.4.14.02.19.000021,-,-,"JL. PEJATEN SOKARAJA KULON RT 04 RW 09 Sokaraja, Kab. Banyumas Jawa Tengah"
23,16,AL-IKHLAS,01.4.14.02.19.000033,-,08564033364,"WIRADADI RT.05 RW.01 SOKARAJA BANYUMAS Sokaraja, Kab. Banyumas Jawa Tengah"
23,10,AS-SA'ADAH,01.4.14.02.19.000025,-,085 701247779,"SOKARAJA KULON RT 07 RW 06 Sokaraja, Kab. Banyumas Jawa Tengah"
23,24,MIFTAHUL JANAH,01.4.14.02.19.000042,-,082325691745,"SOKARAJA TENGAH RT 04 RW 06 Sokaraja, Kab. Banyumas Jawa Tengah"
23,17,AL-BAROKAH,01.4.14.02.19.000034,-,-,"WIRADADI RT.03 RW.04 SOKARAJA BANYUMAS Sokaraja, Kab. Banyumas Jawa Tengah"
23,28,AL-HIDAYAH,01.4.14.02.19.000046,-,-,"BANJARANYAR RT 03 RW 05 Sokaraja, Kab. Banyumas Jawa Tengah"
23,29,AL-IKHLAS,01.4.14.02.19.000047,-,-,"KARANGRAU RT 01 RW 02 Sokaraja, Kab. Banyumas Jawa Tengah"
23,25,AL-MUTTAQIN,01.4.14.02.19.000043,-,08156987983,"SOKARAJA TENGAH RT 02 RW 7 Sokaraja, Kab. Banyumas Jawa Tengah"
23,5,AL MUHAJIRIN,01.4.14.02.19.000019,-,-,"SOKARAJA KIDUL RT 08 RW 02 Sokaraja, Kab. Banyumas Jawa Tengah"
23,23,AR-ROSIDI,01.6.14.02.19.000041,-,08122943517,"SOKARAJA TENGAH RT 05 RW 03 Sokaraja, Kab. Banyumas Jawa Tengah"
23,27,MATHOLINGUL ANWAR,01.4.14.02.19.000045,-,081327298258,"SOKARAJA TENGAH RT 001 RW 04 Sokaraja, Kab. Banyumas Jawa Tengah"
23,4,AR-RIDLO,01.4.14.32.03.000031,-,-,"Pamot RT 02 RW II Kel. Noborejo Argomulyo, Kota Salatiga Jawa Tengah"
23,30,AL-ISTIQOMAH,01.4.14.02.19.000048,-,08584254808,"PAMIJEN RT 06 RW 04 Sokaraja, Kab. Banyumas Jawa Tengah"
23,18,NURUL JANNAH,01.4.14.02.19.000035,-,085326855859,"WIRADADI RT.03 RW.05 SOKARAJA BANYUMAS Sokaraja, Kab. Banyumas Jawa Tengah"
23,13,AN--NUR (RSU WIRADADI HUSADA),01.6.14.02.19.000145,-,-,"WIRADADI RT.08 RW.01 Sokaraja, Kab. Banyumas Jawa Tengah"
23,7,AL-BAROKAH,01.4.14.02.19.000022,-,0281 6440929/ 085 385600499,"SOKARAJA KULON RT 05 RW 06 Sokaraja, Kab. Banyumas Jawa Tengah"
23,21,AL-IKHLAS,01.4.14.02.19.000038,-,081 22666172,"KARANGRAU RT 01 RW 05 Sokaraja, Kab. Banyumas Jawa Tengah"
23,9,AN-NUR,01.4.14.02.19.000024,-,-,"KLAHANG RT 06 RW 09 Sokaraja, Kab. Banyumas Jawa Tengah"
23,8,KAREN 3 ( NURUL IKHLAS ),01.4.14.02.19.000023,-,0815 63140074,"KLAHANG RW 10 Sokaraja, Kab. Banyumas Jawa Tengah"
23,20,MISBAKHUL MUNIR,01.4.14.02.19.000037,-,-,"PAMIJEN RT 01 RW 03 Sokaraja, Kab. Banyumas Jawa Tengah"
